"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",invoice,0.17748359704989786
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",invoice,0.17748359704989786
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",invoice,0.1774925526138701
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",invoice,0.17748359704989786
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",invoice,0.17748359704989786
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.3736562738311291
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.3736562738311291
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.3736853983323214
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.3736853983323214
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.3736853983323214
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.3736853983323214
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.3736853983323214
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.3736562738311291
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.6303563839604674
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.6303563839604676
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.6303563839604676
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.6303563839604676
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.6303563839604676
"1. ISTA SOLUTIONS (41,000 – 50,000 Php)
About the job
ISTA Solutions, an outsourcing/offshoring company, is in search of an experienced
Python Developer to join our rapidly expanding team. As a member",resume,0.4133013526305645
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.6303563839604676
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.6303357255029737
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.6303563839604676
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.6303563839604676
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.6303563839604676
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.6303563839604676
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.6303563839604676
"About Me
I’m a recent graduate with a Bachelor's degree in Applied
Mathematics, passionate about solving real-world problems
using data-driven methods. I’m actively developing skills in
Data Science, ",resume,0.6303563839604676
